user_name,score,date,text,sentiment,time
renato batista,5,20/06/2024,melhor maquininha de cartão do Brasil,0.8,2.68
Francisco das chagas da conceicao Oliveira,5,20/06/2024,Estou a mando meu a pricativo da ton,-0.5,3.038
Maciel Santos,5,20/06/2024,bom,0.5,1.777
Paulo oliveira,5,20/06/2024,Ótima bom serviço a Ton e top,0.98,2.505
Francisco Silva,1,20/06/2024,ANTONIA DE JESUS CANUTO NICOLAU,-0.0,3.082
Edivaldo Nizera,5,20/06/2024,minha avaliação e 10 muito boa,0.9,2.462
juliana guimaraes,5,20/06/2024,"tenho a minha máquina de cartão da Ton há uns dois anos e até hoje não tive problema nenhum com ela é nem a conta,estou satisfeita com o serviço deles.",0.8,5.993
Isaias Dias,1,20/06/2024,"O aplicativo é de uma lentidão absurda, 6 GB ram é horrível imagina com menos, e o suporte da empresa é uma bosT4",-0.87,5.469
Socorro Silva,5,20/06/2024,Até o momento maravilhoso 😍,0.8,2.697
Douglas Vieira,1,20/06/2024,"Como que vc calcula a taxa com uma porcentagem, mais chega no final da outro valor, sendo que já é separado visa/master e outros, mais depois visa e master tem porcentagems diferentes, cria então uma taxa pra visa, uma pra master",0.43,7.181
Osmano Ferreira,5,20/06/2024,muito bom,1.0,1.828
Venilson Heitor Heitor,5,20/06/2024,top d mas essa renda estra já dar pra mim inverti em meus negócio e vou continuar indicando a tom umas das melhores opção do mercado prós comerciante crescerem com as suas vendas do dia a dia bora pra cima então vamos trabalha juntos q vamos crescer juntos e continuar indicando a tom a melhor do mercado brasileiro show vamos q vamos gente e isso ai não pode para bola pra frente q dar certo pra tos nós comerciantes de todas as regiões do norte nordeste e entre outras localidades de todoBrasil,0.86,14.174
Cicero Felix,1,20/06/2024,Máquina estrela se não vender valores alto por muito tempo tem a máquina bloqueada e quando a pessoa entra no chat não te dão explicações claras,-0.8,5.492
Maria Rosemere Gomes,5,20/06/2024,eu gostei muito!! e recomendo!!!,0.99,2.507
Otica dos Anjos,1,20/06/2024,"NOVAMENTE SIRVO ME DESTE ESPACO, PARA DEMONSTRAR MEU DESGOSTO COM A TON !! HOJE LEVEI MAIS DE QUATRO HORAS NA MAO DE DOIS ATENDENTES E NAO RESOLVERAM MEU PROBLEMA, NOVAMENTE JOGARAM PARA OS TECNICOS DIZENDO QUE ATE O FINAL DO DIA RESOLVERIAM, DESDE ONTEM TENTO RESOLVER ESTE DILEMA COM ESTE APP TON. NUNCA RECONHECEM SUAS DEFICIÊNCIAS E PROBLEMAS TÉCNICOS. MEU POUCO RECURSO FINANCEIRO FICA PRESO , MAIS A COMISSAO DELES JA FOI PAGA 8NFELIZMENTE VIVEM0S NAS MAOS DOS QUE TEM MAIS PODER !!TENEBROSO!!!",-0.85,21.564
Gabriela Assunção Blunck,5,20/06/2024,ótima escolha,0.8,2.007
T J,5,20/06/2024,Muito bom,1.0,1.846
Joao Victor,5,20/06/2024,mt bom 👍,0.8,1.998
Elisângela Lima,3,20/06/2024,perfeito,0.8,1.761
Valdirene Matos,5,20/06/2024,Bom,0.5,1.784
Elidia Santos,5,20/06/2024,estou gostando muito de usar a Ton,0.8,2.579
Jack Rocha,2,20/06/2024,"O aplicativo é bom,porém o atendimento do chat é péssimo , se tiver qualquer problema pra tentar resolver os atendentes lhe deixam na espera, e não retornam mais. E tenho que tentar tudo do início, e o próximo atendente faz a mesma coisa. Estou com um bônus para receber, e quando consigo falar com atendente, eles falam que vai verificar e não retornam mais. Parece até que é combinado. Atendente Paty, e Anderson. Péssimos. Estou sem saber como resolver.",-0.69,14.441
Luiz fernando De Araújo,1,20/06/2024,Lento demais !!!!! Tanto o app Quanto a máquina,-0.8,3.314
Betania Souza,5,20/06/2024,Melhor app para vc ter . E as manguinhas são as melhores do mercado não percam...,0.8,3.926
Múmia,5,20/06/2024,excelente,0.8,1.768
Marlon Bruno,1,20/06/2024,"O aplicativo não roda no meu telefone, fica carregando o tempo todo e não vai, tô tendo que vender com a maquininha da concorrência, no antigo celular funcionava, agora que troquei, não consigo mais acessar o aplicativo.",-0.86,7.931
Ivanice Mendes,5,20/06/2024,a maquininha da Tom é tudo que eu precisava os negócios melhorou,0.8,3.577
LAECIO FERREIRA FEITOZA,5,20/06/2024,eu sugiro uma máquina desta ela é muito boa,0.5,2.733
Josiel Gonçalves Rodrigues,5,20/06/2024,é top 100%,0.8,2.065
Murilllo Amaral,5,20/06/2024,esse app é muito bom e eu sou menor de idade e tô adorando ele eu super recomendo pra quem é menor de idade que sempre quis ter uma conta digital tipo eu sempre quis ter uma conta digital e conseguir graças ao ton obrigado por essa experiência Ton!,0.92,7.318
Ronny Viana (GamerNauta'S),5,20/06/2024,a melhor maquininha do Brasil,0.9,2.295
Yandra682silva,5,20/06/2024,ótimo,0.9,1.816
Waltinho Valela,5,19/06/2024,mto bom,0.98,1.862
Maciel Santos,1,19/06/2024,"O aplicativo está tão lento que nem mesmo consigo acessar em certos momentos ,estou passando as vendas em outra maquininha pois nem mesmo consigo calcular as taxas no aplicativo pois tá lento demais",-0.69,6.85
Thiago Da Conceição,4,19/06/2024,amei 😍,0.9,2.033
Vanessa Souza,1,19/06/2024,Aplicativo da erro não entra muito ruin,0.3,2.502
REINAN Bentes,5,19/06/2024,Verdadeiro msm,-0.44,2.24
Fabiana Gomes Silva,5,19/06/2024,"Não estou conseguindo abrir o APP, está dando conta inativa o que faço para resolver",-0.7,3.893
Rui Pinto,3,19/06/2024,"O app detecta que meu aparelho (TCL) é compatível para vender por aproximação, mas quando em vender pela tap Ton, o aplicativo fecha.",-0.4,5.76
Tity Luciana,5,19/06/2024,muito bom,1.0,1.833
Edimilson Edmilson,5,19/06/2024,Maquininha Ton São muito boa não deixa você na mão ainda cobra a menor taxa do mercado,0.99,3.971
Erick Charles,5,19/06/2024,Recomendo muito parabéns pelo atendimento,0.9,2.753
Wendell Fernandes,5,19/06/2024,top,0.0,6.846
Maria Jose,4,19/06/2024,.n.k m 77 . V.mmim,-0.5,2.879
RegiAvante Pereira,3,19/06/2024,aplicativo muito lento,-0.8,2.464
Ana Paula,5,19/06/2024,Maravilhosa essa maquininha e top,0.9,2.73
Gilmar Agostinho,5,19/06/2024,enviei para mais de 300 contatos comerciais!,0.5,2.869
Shayany Da silva,4,19/06/2024,ótimo,0.8,1.767
Ademar Santos,5,19/06/2024,"muito boa, recomendo muito",0.9,2.318
Eduardo Brito Melo,5,19/06/2024,excelente máquina!,0.9,2.051
Rômulo Quaresma,1,19/06/2024,"Não tem opção pix, muito ruim o app",-0.7,2.936
Adriano sillv Motao,5,19/06/2024,sinal ótimo em todo lugar da cidade de Manaus aprovada,0.8,3.267
Katlleyarmallu Mallu,5,19/06/2024,Eselente,0.8,1.915
Rodrigo De Jesus,5,19/06/2024,top,0.0,9.931
Ualasse Leal,5,19/06/2024,ótimo custo benefício gostei muito,0.9,2.486
Ana Livia Bonfim,5,19/06/2024,adoro o app e a maquina,0.9,2.454
Ronildo Silva Pereira,5,19/06/2024,ótimo,0.8,1.873
ruan Luiz,5,19/06/2024,top,0.0,7.174
Daniel Santos,5,19/06/2024,"muito bom as máquininhas da ton.Super recomendado.Sem falar que se caso derem algum problema,é só pedir outra.Bom demais,e com as menores taxas do mercado.",0.96,6.328
Maria Sirleny,5,19/06/2024,"Sirleny, ainda sou nova neste APP minha maquininha chegou hoje vou começar a usa-lo logo.",0.5,4.2
Marciel Silva,5,19/06/2024,Tap tom não está funcionando mas e o app está lento fica difícil né trabalha com o app assim,-0.71,4.135
rose brito,5,19/06/2024,ótimo,0.9,1.729
Antônio Ferreira Ferreira,5,19/06/2024,Bom,0.8,1.75
PONTO DAS VÍSCERAS,5,19/06/2024,"Tá uma maravilha essa máquina da Ton,sem taxa e bom para o meu empreendimento.",0.9,3.942
Andre MUDIN BJJ Duarte,2,19/06/2024,"As taxas são boas poderia ser melhor, o link de pagamento não cai no mesmo dia isso atrapalha muito e pior ainda caso precise estornar o link demora até duas faturas para voltar o dinheiro para o cliente (vc perde o cliente). Suporte técnico horrível é quase somente atendente virtual é uma novela para conseguir atendimento físico, caiu muito mesmo a parceria com a Ton está é a atrapalhando as vendas assim.",-0.83,12.728
Fernando Minalli,1,19/06/2024,"O app é mto lagado, trava demais!",-0.9,3.071
Farias Guincho,2,19/06/2024,App trava no meu S24,-0.7,2.437
Cosma Silvah,5,19/06/2024,O hino comentários não tô conseguindo fazer,-0.5,2.825
BRUNO JAQUEIRA,5,19/06/2024,Normal,0.5,1.629
lucas xupim,1,19/06/2024,"Poderiam melhorar a leitura de código de barras de boletos, não consigo fazer nenhum pagamento por código de barras sempre tenho que digitar o código do boleto 😒",-0.73,6.327
Hilton Dos Santos,5,19/06/2024,ótimo,0.9,1.762
Marcos Gomes,5,19/06/2024,muito bom,1.0,1.862
Raniere Oliveira,5,19/06/2024,Ótimo aplicativo!,0.9,2.177
Sandy Ellen da Costa picalho,5,19/06/2024,Bom,0.8,1.814
Decio Da Cruz,4,19/06/2024,otima,0.8,1.791
Mary Jane Oliveira,5,19/06/2024,Tudo sem burocracia,0.8,2.291
Lued Fsdre,5,18/06/2024,Por que a gente conversa está pronto para resolver obrigado,0.5,2.837
Jamessom Lira,5,18/06/2024,Ótima,0.8,1.837
Cícero tour! Turismo. (Cícero tour),5,18/06/2024,Muito boa!!!,0.99,1.991
Rosa Faria,4,18/06/2024,Tá travando muito aplicativo demora pra entras nas configurações como venda estrato Etc...,-0.8,4.196
Agenaldo Nogueira,5,18/06/2024,"Boa noite, alguém sabe dizer porque o app de vendas tá dando erro, não estou conseguindo fazer vendas",-0.5,4.727
Emerson Costa,1,18/06/2024,"O app diz ""não encontrar a chave pix"" mesmo verificando os dígitos que estão sendo digitados em ordem correta, verifiquem isso com urgência.",-0.62,5.843
Claudelania Martins,5,18/06/2024,muito bom estou amando,0.8,2.305
Ana Tereza Fernandes,5,18/06/2024,bom,0.8,1.775
Ivanete Dutra Frazão Dutra Frazão,5,18/06/2024,"ainda estou testando, mais estou amando essa experiência com Ton maravilhosa 💜💛💚 parabéns",0.96,4.909
cabral Oliveira,5,18/06/2024,"Ótimo app . Só podia melhorar a questão do pagamento pelo Pix,ao fazer o pagamento em qualquer comércio além de colocar a senha,enviam um código para o email vc tem que digitar o código para efetuar o pagamento,gera tempo ....",0.79,7.708
Lobby,1,18/06/2024,"App trava e não consigo mexer na OneUI 6.1, precisam atualizar e melhorar a compatibilidade o mais rápido possível!",-0.6,5.01
Roberto Lobato,5,18/06/2024,muito boa,0.5,1.826
Rosineu Uchoa,5,18/06/2024,Excelente.,0.8,1.873
vanessa Ventcar,5,18/06/2024,"Estou amando a maquininha o retorno é ótimo , o aplicativo só é meio lento para abrir mais e tudo muito explicado certinho vale a pena..",0.85,5.367
Sarah Batista,5,18/06/2024,ótimo,0.9,1.767
Carlianna Colins,5,18/06/2024,pôr enquanto tô gostando muito se não me descipicionar vou usar um tempo parabéns para o app eu recomendo,0.99,4.507
Amarildo Gomes Soares Gomes,4,18/06/2024,"Cada vez melhor,, falta liberar cartão de crédito",0.4,2.928
Renato Martins,2,18/06/2024,"Não estou conseguindo acessar meu app, sempre aparece uma mensagem pedido pra mudar a rede móvel ou wi-fi mas não adianta!!",-0.6,5.065
Paula Bittencourt Veterinária Exóticos,1,18/06/2024,Trava demais. Migrando minha conta..,-0.5,2.909
EDM - RECURSO,5,18/06/2024,"Sou ton mais de anos, amo o app, recomendo muito, conta maravilhosa.",0.99,3.748
Kátia Britto,1,18/06/2024,Aplicativo Burocrático,-0.8,2.459
Reginaldo De Sousa,4,18/06/2024,"Poderia depositar o dinheiro na carteira mais rápido, fica um tempão em processamento, mas no mais tá tudo bem!",0.4,4.513
Eduardo,2,18/06/2024,"Uso e tiro o dinheiro rapido no primeiro dia útil, sem problemas quanto a isso, mas se precisar resolver algo pelo chat vai demorar viu, porque até agora as conversas que tentei foram encerradas sem ao menos chegar o retorno do atendente. E meu saldo está indisponível.",-0.68,8.78
Rafael Sawuray,5,18/06/2024,"Suporte rápido, taxas boas, app completo e fácil de usar",0.9,3.166
Eduardo Machado,1,18/06/2024,Muuuuiiiito ruim😡 Só tem opção de cadastrar chave Pix aleatória 🤮,-0.9,4.5
Aydne Franciscon,1,18/06/2024,Não tem um fale conosco.... Preciso falar com atendimento ao cliente não consigo Não quero chat! Quero um atendente humano,-0.8,5.196
Alexsandro da Cunha Porfirio,5,18/06/2024,Estou gostando até agora não estou tendo nem um problema com a minha conta espero que eu não me engane,0.8,4.25
JP MOTOS,5,18/06/2024,ótima,0.8,1.798
Renata Rianny Huguinim Sena,5,17/06/2024,bota pra girar no modo Stone! top!,0.3,2.702
Lucas gamer Pernambuco Victor,1,17/06/2024,"Não discriminar as vendas feitas separadas e quando foi descontado, para min não e um aplicativo transparente.",0.5,4.423
LD Oficial,2,17/06/2024,Tô tendo muitos problemas com o app esses últimos dias. Uma lentidão horrível e muitas das vezes só fica carregando as informações e não mostra nada.,-0.8,5.747
Romario Rego,5,17/06/2024,excelente,0.8,1.785
marcos antonio Curtis,1,17/06/2024,Boa tarde troquei de celular o app tá impossível de usar tá muito lento.ja desinstalei forcei parada do app.e nada precisava de uma atenção por favor.,-0.84,6.069
Fernando M Oliveira,1,17/06/2024,"O Serviço funciona bem, mas não fique sem usar a máquina pq a encheção de saco é grande Devolvi a maquininha pq não aguentava mais ligação e msg pedindo pra devolver",-0.45,6.805
Rosana Gomes,5,17/06/2024,muito bom,0.9,1.847
Heber Prudencio,3,17/06/2024,"Queria entender o porquê até agora não fizeram um jeito de ficar salvo os dados para o pix. Toda vez temos que ficar digitando os dados para fazer um pix que fazemos com frequência. Sem contar que o app está lento, pesado.",-0.84,8.164
Gilberlim Daniel Marquese,5,17/06/2024,A Melhor do Momento.,0.8,2.285
Rapunzel Oliveira,5,17/06/2024,muito bom,0.8,1.862
Noel Caldas,5,17/06/2024,Nota mil pra ton maquininha muito boa taxa pagamentos atendimento,0.9,3.06
Jaine Martins Squarizi,4,17/06/2024,"O aplicativo em si é bom, só precisa ser mais rápido para abrir , e também ter a biometria, igual o do Stone...",0.4,4.612
Allyson sillva,2,17/06/2024,"O aplicativo está horrível Cheio de bugs., Travando muito, leva muito tempo para se efetuar uma venda , E entrar no aplicativo.",-0.98,4.93
Lucélia Santos,1,17/06/2024,Da muito erro,-0.99,2.044
Leila Rodrigues Monteiro,5,17/06/2024,"Já tenho a dois anos, e não tive problemas.",0.5,3.063
Alexandre ricardo Tenorio,5,17/06/2024,"Taxa aumentou quando baixar voltou a usar ,mais o aplicativo é muito bom .",0.8,3.871
Joselito Dantas,1,17/06/2024,"Muito ruim o APP, fica apresentando erros, não consigo mais entrar nem redefinir a senha, sorte que eu não tinha realizado nem uma venda, apenas um teste. O aplicativo aparentava ser bom, mas não é, agora pense você fazendo uma venda em valor alto e não conseguir mais ter acesso. Deus me livre!",-0.99,9.217
marilete mariua,5,17/06/2024,estou fazendo indicacao pois gostei dela só demorou um pouco pra cair o dinheiro,0.4,3.784
Moises Lima,5,17/06/2024,Ótimo,0.9,1.853
Tiago Pessoa da Cruz,3,17/06/2024,"Falta opção básica de catálogo de produtos e de eventos na máquina, não é um serviço completo",-0.5,4.275
glaucia silva,5,17/06/2024,ótimo,0.8,1.766
Dimitro Matos,1,17/06/2024,"Comprei a vista, inauguração de minha loja foi hj dia 16/06/2024. Abrir a caixa e coloquei para vender, vamos lá. Perdi venda , pós a máquina veio sem pegar wi-fi, sem configurar, sem pegar botão de menu, a tampa do chip em baixo não fecha, a tinta fraca,como se já foi usada . Resumindo perdi uns 800 de venda hj.",-0.89,12.124
Marciele Moreira,5,16/06/2024,muito bom,1.0,1.837
Josuel Silva,1,16/06/2024,"Tive problema com pagamento, e reteram meu dinheiro e bloquearam minha conta. Até hoje não me dão nenhuma resposta . No chat informa 120 dias só que faz mais de 10 meses e nada a ser resolvido isso ocorreu ano passado vai fazer 1 ano já. Vou procurar órgão publico pois tenho tudo salvo com chat",-0.83,10.211
Carlos Daniel Pinheiro barros,1,16/06/2024,"Péssimo!,tentei criar a conta pro meu filho,que esta investido pra ganhar dinheiro com 14 anos,e o aplicativo diz que não pode ser adolencte ou criança!",-0.8,6.272
Luzimar Moura,5,16/06/2024,top,0.0,5.681
Arkanjo Rafael Nunes,5,16/06/2024,Estou tendo dificuldades de acesso a minha conta! Faz 2 dias que não consigo entrar na conta! Por favor resolvam isso,-0.9,5.156
Rodrigo Cabral,5,16/06/2024,Alta qualidade super satisfeito!!!,0.98,2.444
Iara Pinheiro,5,16/06/2024,"Uma Excelente oportunidade, para quem está procurando uma renda extra!!!",0.9,3.394
neidi castro,5,16/06/2024,a melhor 😉,0.8,1.832
andresa valente,5,16/06/2024,perfeita pra minhas vendas,0.9,2.402
Isaac Aberto,5,16/06/2024,Muito bom,0.8,1.859
Cleverson Renato Ramos,5,16/06/2024,Ton é ótima opção para evoluir sua empresa!,0.8,3.075
Alcimara Lima,5,16/06/2024,muito bom,0.99,1.852
Claudiane D Jesus Claudiane,5,16/06/2024,gostei,0.8,1.82
Anderson Santos,5,16/06/2024,top,0.0,5.147
Márcio Silva,4,16/06/2024,ótima,0.9,1.817
Joyce Carvalho,1,16/06/2024,"Boa noite , estou tentando abrir o app no meu aparelho e fala que a senha está errada, mas é a mesma , e está correta . Espero uma resposta positiva de vcs .desde já agradeço. Eu quase não uso essa máquina pq sempre tem algum problema 😵‍💫 pedi vendas pq a internet não funciona. Se ela já tem Wi-Fi",-0.69,10.648
Rosa Santos,5,15/06/2024,muito boa gostei,0.8,2.073
Cristiano Charles S. Fernandes,1,15/06/2024,Tenha cuidado sobre a tal promoton. Mentira! Deixei de comprar a máquina de outra empresa para cair na história dessa empresa.,-0.5,5.124
Maciano celestino Silva,2,15/06/2024,Já bem mais prático nem pra resolver os problemas nem pra ter um contato pra falar com atendente pra resolver e possível cada dia pior.,-0.82,5.08
Luis Serafim,1,15/06/2024,Não presta não tem respeito com seus clientes bloqueou meu e-mail não consigo acessar minha não posso usar a minha máquina falta de respeito eu recomendo pra niguem e vou colocar na justiça,-0.8,6.924
Jose maria Mendes,2,15/06/2024,Divulgação feita na ganhei nada.,-0.5,2.921
Maria Jose Marques Santana,1,15/06/2024,Horrivel,-0.99,2.027
confeitaria #conectada,5,15/06/2024,Estou gostando,0.8,1.996
Jorge luiz Cassini,5,15/06/2024,Esse aplicativo massa,0.8,2.05
Luciene Silva Bispo de Jesus,5,15/06/2024,gostei maravilhosa,0.9,2.399
DIEGO SOUZA,5,14/06/2024,Muito fatifeito,-0.5,2.267
Alice Gomes,1,14/06/2024,"É o pior que já vi! Faz 3 dias que o aplicativo não funciona, consegui falar com o suporte e fizeram uma solicitação de transferência que tem dois dias para cair, totalizando 5 dias com o dinheiro prezo! Fujam, pior assistência possível.",-0.99,8.531
Bebetto Bek,3,14/06/2024,Mais ou menos,0.5,1.829
Adriana silva assumpcao Drika,5,14/06/2024,bom,0.8,1.812
Williams de Melo Santos,5,14/06/2024,legal,0.5,1.656
rafael borges,5,14/06/2024,"Reavalie a Ton , depois de um problema que tive , porém fui atendido, com muita atenção e respeito, só tenho a agradecer",0.9,5.578
Deli abade da silva Abade,4,14/06/2024,nota 10 obrigado,0.5,2.092
Gomes Dias,5,14/06/2024,ótimo,0.9,1.767
vitor magalhaes,5,14/06/2024,excelente,0.9,1.814
Sandramaria Maria,5,14/06/2024,Muito bom 😊,0.5,2.071
Daniela Ase,1,14/06/2024,Aplicativo não funciona a mais de 2 dias,-0.8,2.845
Silvia Viviane Teixeira nunes,5,14/06/2024,"Estou amando, agora não perco mais vendas.",0.8,2.955
Francisco Alves silva,4,14/06/2024,Muito bom,1.0,1.856
cristiano silva (cs design22),5,14/06/2024,Top demais,-0.5,2.049
Évelin Leme,5,14/06/2024,Tudo perfeito!,0.8,2.052
Rose Costa,5,14/06/2024,recomendo e ótima,0.8,2.291
adelma mendes,5,14/06/2024,muito boa essa maquininha tenho 2 as taxas são ótimas.,0.9,3.582
Jucelino Nascimento,5,14/06/2024,"Comprei uma ton smart, ela é top to gostando muito , quem tiver precisando de uma maquininha, super indico á ton é top demais...",0.8,5.245
Davi Campelo,5,14/06/2024,Top,0.0,8.656
CÉSAR Gusman,3,14/06/2024,"Gostaria que parassem de mandar avisos pra eu vender a máquina, comprei paguei por ela e não tenho interesse em vender. Agradeço a atenção.",0.4,5.905
Márcia Martins,5,14/06/2024,"vocês vão amar, ela é ótima 👏👏👏",0.9,3.787
Tereza Coelho,5,14/06/2024,Show de bola tô amando,0.8,2.204
Israel dionisio Avelar,5,14/06/2024,rápido e eficiente...,0.8,2.294
Fábio Gomes,5,14/06/2024,Top,0.0,6.855
jhonatan souza,5,14/06/2024,"Taxas são ótimas em relação aos concorrentes, uso algum tempo e não tenho problemas podem baixar e usar sem medo",0.84,4.68
H Cell Celulares,5,14/06/2024,"Vou é mudar para outra maquininha de outra empresa pois a ton não estar me dando a opção de receber no mesmo dia, e além disso mesmo a minha opção receber no outro dia só cai no outro dia já a tardezinha. Vou procurar uma que Me der a idade receber no mesmo dia",-0.72,8.702
Junior Oliveira,3,14/06/2024,Preciso de ajuda fui entrar na minha conta e tá dando conta inativa preciso usar minha conta só que não tou conseguindo entrar podem me ajudar,-0.5,5.211
Andre luis de andrade,5,14/06/2024,muito bom,1.0,1.845
Ribeiro Adriano,4,14/06/2024,Eu nn entendi eu fis uma conta nesse banco mas toda ves q eu entro para ver se a análise ja foi feita ele pede para reenviar os documentos isso é normal??,0.22,5.787
Gabriel Mônico,5,14/06/2024,Muito bom,0.8,1.825
Luciene Bonfim,2,13/06/2024,Não consigo faser a minha biometria,-0.6,2.809
Ray Guerreiro,5,13/06/2024,E bom !,0.8,1.851
rosairacibroninunes broni,5,13/06/2024,Bom Ok,0.5,1.862
Júlio César Júnior,2,13/06/2024,"A Ton em si realmente não vale a pena se for vender pelo link, eu vendi pelo link e vou receber somente com 30 dias. Vale a pena apenas pra quem usa maquininha, que pra vender por link não vale a pena, e a taxa não é tão diferente de outras empresas não, não vale a espera.",-0.59,8.879
Nelson Joaquim,5,13/06/2024,Gosto muito desse aplicativo,0.9,2.307
Alexandre Santos,1,13/06/2024,"Esse aplicativo não presta pois na propaganda diz que não cobram taxa,mas na real ela cobram sim e é uma taxa muito alta.",-0.8,5.078
Antônio agacienio Agacienio,5,13/06/2024,Meu aplicativo tá com problema dês de sexta feira não consigo fazer nada no aplicativo,-0.8,4.119
Paula Lopez,1,13/06/2024,"Gente do céu faz tempo que tô tentando fazer um Pix e não consigo sinceramente se eu soubesse que era assim não teria usado esse aplicativo 1.primeira e última vez que faço depósito nessa conta insatisfeita de mais,não tá atualizando a biometria péssimo!!",-0.72,44.706
Elizabete Cristina,5,13/06/2024,e muito bom,0.99,1.77
claudemisio alves,2,13/06/2024,O aplicativo não fecha esta ficando sempre logado,-0.5,2.853
zangado kz,2,13/06/2024,"Não recomendo, aplicativo com problemas no recebimento fácil e muito lento.",-0.71,3.622
Valter Santos Costa,5,13/06/2024,muito bom,1.0,1.765
LuKa Nascimento Dos Santos,5,13/06/2024,quero ganhar,0.5,1.912
Stefany Cristina,1,13/06/2024,O aplicativo não abre Só fica carregando!!,-0.99,3.025
Ivair Jesus,5,13/06/2024,Ótimo,0.9,1.81
IRANY ROSA,3,13/06/2024,"Não estou gostando deste app quase toda semana pede pra atualizar e quando vamos atualizar da problema na senha, ou no email",-0.79,4.791
Ermenson Pereira,5,13/06/2024,O aplicativo não está baixando períodos de vendas personalizado. Alguém está passando pelo mesmo problema?,-0.5,4.396
vanessa santos,5,13/06/2024,muito boa máquina e ainda plano renda extra,0.8,2.61
Herberth Leal,3,13/06/2024,Está dando muito erro na hora de enviar documentos. Poderia ter a opção de enviar o pdf em vez de tirar foto dos documentos. Hj em dia com carteira digital e o certificado do cnpj em pdj ajuda muito em vez de ter que tirar foto.,-0.75,7.983
Maria Glória,4,13/06/2024,topissima,0.5,1.801
Sonia Arruda,1,13/06/2024,App não abre quero encerrar conta,-0.9,2.533
Maria Stefani,5,13/06/2024,adoro a minha verdinha 🤑,0.8,2.27
Allan Cleber,1,13/06/2024,"Optei em pegar a maquininha da ton e me arrependi Passei um valor referente a um serviço de serralheria de um cliente e a ton bloqueou minha conta e alegaram que vao fazer uma analise de 120 dias e nao posso utilizar o valor e bloquearam minha conta. Falam que a taxa e baixa, porem quando voce faz uma venda eles vem e bloqueiam a conta. Sinceramente estou decepcionado com essa ton, promete uma coisa mas te bloqueiam sem explicar o motivo.",-0.79,13.489
mirelly cunha,4,13/06/2024,"Oi Bom dia,poderiam por cadastrar,salvar pessoas no pix,pra gente não precisar cada vez que vai enviar um Pix ter que digitar novamente o mesmo contato,.Obrigada, isso iria ajudar muito.",0.92,6.641
Flavio Henrique,1,13/06/2024,"Aplicativo nojento entrou em análise com 500 reais meu ainda tenho oque espera 120 dias não yem condições isso gente, não seu mais uque faço",-0.99,5.834
herick costa,1,13/06/2024,Não consigo mudar a minha chave Pix de celular infelizmente se continuar desse jeito teremos cantar em um processo,-0.83,4.636
Taiane Oliveira Lourenço,1,13/06/2024,Muito desagradável toda vez ter q logar. Nao indico para mais ninguém. Péssimo. Horrível. Hoje pago o dobro das taxas de quando aderir o ton.. simplesmente avisam do aumento e fazem. Me sinto enganada. Tem este tal de processamento.. demora muito a ser liberado.,-0.87,9.701
Nailson Cardoso Silva,5,13/06/2024,muito top mesmo recomendo,0.9,2.164
Rita Maria Pereira Silva,3,13/06/2024,Tento um cartão de crédito mas ainda nada e eu já sou cliente da loja,-0.8,3.702
joao Paulo Guilherme,5,12/06/2024,Parabéns maquininha de cartão muita boa as taxas são ótimas!,0.9,3.636
Fabiano Marcelino Ribeiro,5,12/06/2024,Construção 🏡 civil,-0.5,2.418
Antonio Alves da Silva,5,12/06/2024,Boa,0.5,1.738
Luciano Souza,1,12/06/2024,"Muito ruim, lento vc fica sem acesso estou sem acesso o dia todo.",-0.9,3.727
Alcides Medeiros,1,12/06/2024,Ótima qualidade,0.8,1.979
Rosemeire Carvalho de Souza Alves,5,12/06/2024,Ainda não usei a máquina mas acredito ser boa devido sua fama,0.4,3.407
Thatyana Pontes,5,12/06/2024,muito bom,1.0,1.833
raimundo de paula,5,12/06/2024,Bom demais sô,0.6,2.157
Claudineia Mansur,1,12/06/2024,boa Tarde Não Gostei Cancelou minha Conta sem eu Sabe o Pk Meu dinheiro ficola preço Até Agora tenho Q Espera 12 dia ainda não sei o q está acontecendo fiz um Pagamento de 150 o banco da pessoa estornou pra minha conta e não entrou não Muito difícil ... Até Agora sem Resposta né uma deles preciso pega o dinheiro não consigo. Vcs Pede pra chama lar e né Responder faz descanso das Pessoas,0.0,12.892
Ney Fonse,5,12/06/2024,ótimo,0.9,1.726
Regiane Barros,1,12/06/2024,"Péssimo não resolve nada Atrapalha as vendas, só tem juros absurdos Os atendentes não sabem explicar nada o aplicativo não te dá segurança no atendimento, decepção total gastei meu dinheiro com uma máquina que só me suga .",-0.8,8.2
Alessandro lino da silva,1,12/06/2024,Nunca passei tanta raiva na minha vida,-0.99,2.828
solange ataide,1,12/06/2024,"muita demora para abrir o app e o problema não é meu celular,uma eternidade pra abrir, se pudesse nem usaria mais essa máquina app horrível com erros constantemente, demora uma eternidade para abrir, e não venha me falar que é meu celular, pois o meu aparelho tem muita memória disponível, processador de última geração e mesmo assim o app no Celular demora demais a abrir ou nem abre e o pior esse de número de suporte ao cliente não existe, liguei várias vezes e só a mesma mensagem número inexiste",-0.72,14.129
